gene,cell_type,log2fc,pval,padj
FABP5,TRAM-3,1.5826917458865033,0.40384615384615385,0.960451064784517
FABP4,TRAM-3,2.311356230534162,0.17500000000000004,0.960451064784517
E2F5,TRAM-3,2.8269752271772086,0.09070488218444037,0.960451064784517
CA2,TRAM-3,2.7337048460334343,0.29618474679994666,0.960451064784517
GEM,TRAM-3,-2.4829627872187605,0.23656004841576572,0.960451064784517
LAPTM4B,TRAM-3,-0.6507169462048706,0.8037731616827154,0.960451064784517
RNF19A,TRAM-3,2.277764018652363,0.1436014937734801,0.960451064784517
NCALD,TRAM-3,-0.9328858041414633,0.4335389638562399,0.960451064784517
FZD6,TRAM-3,1.5051919365354494,0.4187632135739803,0.960451064784517
CTHRC1,TRAM-3,2.712718047919529,0.2648718348203397,0.960451064784517
TNFRSF11B,TRAM-3,0.9652345818393233,0.6769173188047828,0.960451064784517
MTSS1,TRAM-3,-2.877707596577196,0.39970446578802754,0.960451064784517
AC016074.2,TRAM-3,2.4447848426728958,0.414927129543052,0.960451064784517
LINC00861,TRAM-3,1.9124775223054098,0.7417861128012577,0.960451064784517
LRATD2,TRAM-3,1.5781428077691053,0.3813865434400622,0.960451064784517
PCAT1,TRAM-3,4.916779922774105,0.12955589029367615,0.960451064784517
LINC00824,TRAM-3,3.7925579201295236,0.1621968857366478,0.960451064784517
TMEM71,TRAM-3,0.21254463538010088,0.9086598496942607,0.9730863032642807
PTP4A3,TRAM-3,4.035344615365143,0.154956864893265,0.960451064784517
ADGRB1,TRAM-3,3.1195550014457787,0.07316882396552785,0.960451064784517
LYPD2,TRAM-3,-2.5426516958631917,0.108318072924566,0.960451064784517
EEF1D,TRAM-3,1.4017478059109936,0.46538461538461534,0.960451064784517
PLEC,TRAM-3,2.330777081115827,0.12692307692307692,0.960451064784517
KANK1,TRAM-3,0.38137127739297044,0.8005364936437451,0.960451064784517
RFX3-AS1,TRAM-3,2.706352738494197,0.199080956759211,0.960451064784517
RLN2,TRAM-3,0.2125446353801006,0.9290127047257105,0.9730863032642807
RLN1,TRAM-3,-2.2768402053588246,0.05646764908429589,0.960451064784517
PSIP1,TRAM-3,1.9601477269229242,0.2163461538461539,0.960451064784517
PLIN2,TRAM-3,1.0661974478676106,0.5086538461538461,0.960451064784517
MLLT3,TRAM-3,2.6051638864920554,0.12388909874431928,0.960451064784517
C9orf24,TRAM-3,2.2958798938277947,0.2270661664015755,0.960451064784517
ENHO,TRAM-3,4.660250628025393,0.14708246890885926,0.960451064784517
CCL19,TRAM-3,0.9652345818393233,0.6769173188047828,0.960451064784517
SIT1,TRAM-3,1.7281056172459774,0.33701397552422885,0.960451064784517
RMRP,TRAM-3,2.155249207011844,0.23141694876874597,0.960451064784517
TPM2,TRAM-3,1.7944965923686982,0.23820879918911508,0.960451064784517
AL133410.1,TRAM-3,1.7108011446170677,0.45771146073633884,0.960451064784517
PAX5,TRAM-3,3.328781765928425,0.20143562571578422,0.960451064784517
PSAT1,TRAM-3,1.6529650009245418,0.3710380572489288,0.960451064784517
NTRK2,TRAM-3,0.5618788876081148,0.7938709848985264,0.960451064784517
CTSL,TRAM-3,1.1204212523894568,0.4361334097630126,0.960451064784517
S1PR3,TRAM-3,2.3581104311940084,0.4154439413739356,0.960451064784517
CKS2,TRAM-3,1.6310402453261923,0.37196509180308346,0.960451064784517
SEMA4D,TRAM-3,2.0167094891370265,0.20316936483641934,0.960451064784517
AL606807.1,TRAM-3,-1.0915835501605213,0.45446367321882397,0.960451064784517
AL158071.4,TRAM-3,-1.4537179674429037,0.26687066459739206,0.960451064784517
AL158071.3,TRAM-3,2.968163912877995,0.2539345405533977,0.960451064784517
FBP1,TRAM-3,2.4700201153991443,0.11634615384615384,0.960451064784517
PTCH1,TRAM-3,3.7327437555598166,0.07338055188816682,0.960451064784517
LINC00092,TRAM-3,1.268562602769374,0.7747160162030309,0.960451064784517
AL133477.2,TRAM-3,0.9680925364999526,0.6335017652149401,0.960451064784517
AL590705.1,TRAM-3,1.8817371183801805,0.35815401716702977,0.960451064784517
NR4A3,TRAM-3,0.515875511390133,0.969682925069403,0.9907015071609087
PALM2-AKAP2,TRAM-3,0.22545451321513607,0.9848365696843573,0.998564589163526
BSPRY,TRAM-3,-1.571665678107698,0.503791804788513,0.960451064784517
AKNA,TRAM-3,1.5797724724402125,0.3140862889567083,0.960451064784517
WHRN,TRAM-3,-1.1128940564059335,0.6394316686627411,0.960451064784517
TNFSF15,TRAM-3,4.27892876502747,0.11906969957510487,0.960451064784517
DEC1,TRAM-3,-1.101321187443289,0.3992967284279114,0.960451064784517
TNFSF8,TRAM-3,-0.3171901758806993,0.9695192049863981,0.9907015071609087
TRAF1,TRAM-3,2.11242518530879,0.20164524769743652,0.960451064784517
GSN,TRAM-3,2.1755317126501534,0.12393017287114218,0.960451064784517
DAB2IP,TRAM-3,1.8584834137434416,0.2346003538697622,0.960451064784517
CFAP157,TRAM-3,3.671976254017398,0.18357360479066864,0.960451064784517
TTC16,TRAM-3,1.6880559936852595,0.5648424449767648,0.960451064784517
FAM102A,TRAM-3,1.8701071626170567,0.20978042063903113,0.960451064784517
LCN2,TRAM-3,0.7438192652072687,0.86766631025039,0.9712854690025251
SPTAN1,TRAM-3,1.9365549409064249,0.1774821209419406,0.960451064784517
AL391056.1,TRAM-3,0.7092206036833019,0.7939209619304751,0.960451064784517
USP20,TRAM-3,1.7069917562820127,0.2705593193462247,0.960451064784517
NCS1,TRAM-3,-0.14017765804826046,0.5771796230155437,0.960451064784517
DBH-AS1,TRAM-3,1.5384199147841258,0.6173810759065957,0.960451064784517
SARDH,TRAM-3,3.9190524804100257,0.23182358486996302,0.960451064784517
COL5A1,TRAM-3,0.7092206036833019,0.8489542185262681,0.960451064784517
FCN1,TRAM-3,2.677750891644033,0.43603812982834245,0.960451064784517
GPSM1,TRAM-3,0.6705055334541687,1.0,1.0
SNHG7,TRAM-3,1.2071036135748194,0.4140848073370753,0.960451064784517
PTGDS,TRAM-3,2.8138829650551016,0.47555342498454956,0.960451064784517
PAXX,TRAM-3,1.7755673780475822,0.27895893571803676,0.960451064784517
CLIC3,TRAM-3,3.5205719134512012,0.21895307372949413,0.960451064784517
ABCA2,TRAM-3,2.107577970851501,0.14878624612352637,0.960451064784517
FUT7,TRAM-3,1.1214101731736772,0.5500993125793894,0.960451064784517
NPDC1,TRAM-3,-1.6387026997370049,0.647830191286344,0.960451064784517
LRRC26,TRAM-3,0.9652345818393233,0.7112794655011467,0.960451064784517
NRARP,TRAM-3,3.5599384770386795,0.17226939726522583,0.960451064784517
ADARB2,TRAM-3,1.182591413278473,0.616634237960575,0.960451064784517
KLF6,TRAM-3,1.5934069033282805,0.34711538461538466,0.960451064784517
IL2RA,TRAM-3,0.45184610577265216,0.9846016453443882,0.998564589163526
PRKCQ,TRAM-3,2.134567076377382,0.5246163121191822,0.960451064784517
PRKCQ-AS1,TRAM-3,1.2963363809846213,0.6879025254179081,0.960451064784517
AL392086.3,TRAM-3,1.2340468290185411,0.5285949741094316,0.960451064784517
GATA3,TRAM-3,3.607160674729968,0.05266884055149402,0.960451064784517
CELF2,TRAM-3,1.3906951129761427,0.37201734873675185,0.960451064784517
NMT2,TRAM-3,0.9593945898911385,0.5305812195200634,0.960451064784517
CUBN,TRAM-3,0.6001489045358321,1.0,1.0
ST8SIA6,TRAM-3,-0.9697853869529919,0.27116016476713944,0.960451064784517
MRC1,TRAM-3,1.4188709191523972,0.34711538461538466,0.960451064784517
NEBL,TRAM-3,3.872906914145858,0.3160435748691709,0.960451064784517
ZEB1-AS1,TRAM-3,0.9652345818393233,0.6769173188047828,0.960451064784517
ZEB1,TRAM-3,3.0533872127470247,0.3306982462642818,0.960451064784517
EPC1,TRAM-3,1.7655237221049342,0.26244769778627197,0.960451064784517
IATPR,TRAM-3,0.2125446353801006,0.9290127047257105,0.9730863032642807
CREM,TRAM-3,0.8476260728941751,0.6621793994207072,0.960451064784517
AL022345.4,TRAM-3,1.8732976237056969,0.3011818001989267,0.960451064784517
ZNF239,TRAM-3,4.035344615365143,0.13540088094362013,0.960451064784517
MSMB,TRAM-3,2.0843162859334754,0.45338945420569476,0.960451064784517
ASAH2B,TRAM-3,4.076645958031189,0.1527439519852802,0.960451064784517
ANK3,TRAM-3,2.571266792770897,0.2088019254735074,0.960451064784517
CDK1,TRAM-3,1.09008367008023,0.5810942677446721,0.960451064784517
ARID5B,TRAM-3,0.5327294327545206,0.8344957500763153,0.960451064784517
RTKN2,TRAM-3,0.15761306178763368,0.762936997445407,0.960451064784517
TET1,TRAM-3,3.528862334155427,0.11694213872892739,0.960451064784517
SRGN,TRAM-3,1.5889705721803495,0.3653846153846154,0.960451064784517
HKDC1,TRAM-3,0.8428990389152711,0.7111380838024175,0.960451064784517
PRF1,TRAM-3,1.7853789443470618,0.9490036864430583,0.982900476162627
SPOCK2,TRAM-3,1.9326131602701258,0.45218193353585245,0.960451064784517
DDIT4,TRAM-3,1.6517865575300363,0.48219769590975403,0.960451064784517
SFTPA2,TRAM-3,3.7591220078183736,0.23233948497512658,0.960451064784517
ADIRF,TRAM-3,-0.04501753818308657,0.9691697140240357,0.9907015071609087
ANKRD22,TRAM-3,3.1872080413488426,0.23088390652829405,0.960451064784517
STAMBPL1,TRAM-3,1.473399221128417,0.3700859682344543,0.960451064784517
CH25H,TRAM-3,-0.37915847898615446,0.5681043922286155,0.960451064784517
IFIT2,TRAM-3,2.969239844436193,0.09094501459029478,0.960451064784517
IFIT1,TRAM-3,3.874981750088745,0.047115384615384615,0.960451064784517
RBP4,TRAM-3,2.8592986280678834,0.11634615384615384,0.960451064784517
HELLS,TRAM-3,2.491879879614726,0.13834307177740213,0.960451064784517
ENTPD1,TRAM-3,1.852289805150647,0.2961636356905587,0.960451064784517
SCD,TRAM-3,2.937800735373893,0.08391277999003866,0.960451064784517
OGA,TRAM-3,1.7309277167250228,0.26244769778627197,0.960451064784517
NFKB2,TRAM-3,0.9917370525622295,0.506137178202555,0.960451064784517
DUSP5,TRAM-3,0.5529012914888576,0.9394155569162483,0.9773905190812278
PDCD4,TRAM-3,2.125589651820065,0.20192307692307698,0.960451064784517
ADRB1,TRAM-3,2.1154772174199357,0.45352720499278454,0.960451064784517
AFAP1L2,TRAM-3,2.0616390657923858,0.4746175238754985,0.960451064784517
ABLIM1,TRAM-3,4.021310506245412,0.20588980450813477,0.960451064784517
GRK5,TRAM-3,2.380703238301643,0.11474649996850418,0.960451064784517
HTRA1,TRAM-3,-2.6678737488672266,0.4545405085955112,0.960451064784517
CHST15,TRAM-3,-3.201343097820878,0.6023863339881397,0.960451064784517
PTPRE,TRAM-3,1.3521585463908006,0.4588439203043859,0.960451064784517
MKI67,TRAM-3,4.373106818812926,0.07915906003460162,0.960451064784517
VENTX,TRAM-3,-1.3927945833721258,0.5397166793144588,0.960451064784517
ADAM8,TRAM-3,-1.0423552751642096,0.5544315467168695,0.960451064784517
CALY,TRAM-3,0.5618788876081148,0.8489542185262681,0.960451064784517
SCART1,TRAM-3,0.9170714764482557,0.6877122955528595,0.960451064784517
NLRP6,TRAM-3,0.5618788876081148,0.7938709848985264,0.960451064784517
AC136475.3,TRAM-3,-1.4023710874426831,0.08331292492917217,0.960451064784517
PGGHG,TRAM-3,1.7013202155995424,0.287268843297256,0.960451064784517
IFITM2,TRAM-3,2.2779415421655336,0.19650214004536193,0.960451064784517
IFITM1,TRAM-3,1.4922734201222483,0.8191082437743873,0.960451064784517
AC136475.1,TRAM-3,-0.10803661480926664,0.44084005029239826,0.960451064784517
IFITM3,TRAM-3,2.1000437425129297,0.3140968645925094,0.960451064784517
ANO9,TRAM-3,2.3581104311940084,0.4341618344749062,0.960451064784517
AP006284.1,TRAM-3,2.8460873165463183,0.2993061489400489,0.960451064784517
IRF7,TRAM-3,2.536300544691851,0.10642404908473993,0.960451064784517
SCT,TRAM-3,1.182591413278473,0.616634237960575,0.960451064784517
EPS8L2,TRAM-3,0.39775950784700825,0.8696715661794343,0.9730863032642807
MUC5B,TRAM-3,2.8138829650551016,0.34656848371236004,0.960451064784517
LSP1,TRAM-3,2.0558341663343627,0.27788461538461545,0.960451064784517
H19,TRAM-3,1.078002512001273,0.6771158415224914,0.960451064784517
CDKN1C,TRAM-3,0.2961137772130197,0.9393300762140683,0.9773905190812278
NAP1L4,TRAM-3,2.0630298963700597,0.1774821209419406,0.960451064784517
AC131971.1,TRAM-3,1.0693848799217145,0.648255965987669,0.960451064784517
APBB1,TRAM-3,4.6692787866546315,0.13737663627672758,0.960451064784517
RIC3,TRAM-3,2.6663132510178396,0.2872951995184082,0.960451064784517
WEE1,TRAM-3,1.1726211245235447,0.40290093626569967,0.960451064784517
ADM,TRAM-3,-2.1772545432408017,0.8330163421134306,0.960451064784517
AMPD3,TRAM-3,-0.7904853015783277,0.3493684516749348,0.960451064784517
MTRNR2L8,TRAM-3,7.828439345376185,0.06540740788930047,0.960451064784517
DKK3,TRAM-3,1.297957760762455,0.5393690395324005,0.960451064784517
SPON1,TRAM-3,0.8428990389152711,0.7111380838024175,0.960451064784517
RRAS2,TRAM-3,1.5248969645603898,0.3511291227536868,0.960451064784517
CALCB,TRAM-3,-0.2743202133803091,0.7570407244884911,0.960451064784517
AC006299.1,TRAM-3,0.1005068584013824,0.919124321824354,0.9730863032642807
PRR5L,TRAM-3,2.3957875420061345,0.3819081254331853,0.960451064784517
TSPAN18,TRAM-3,-1.304854581528421,0.18117778115235417,0.960451064784517
LINC02696,TRAM-3,0.7092206036833019,0.7939209619304751,0.960451064784517
LARGE2,TRAM-3,0.5618788876081148,0.7938709848985264,0.960451064784517
FNBP4,TRAM-3,1.9014310206599014,0.19000613979155812,0.960451064784517
SLC43A1,TRAM-3,-2.0314180963785655,0.5729307719838165,0.960451064784517
SERPING1,TRAM-3,3.3664433983073074,0.05384615384615385,0.960451064784517
TCN1,TRAM-3,0.9652345818393233,0.6769173188047828,0.960451064784517
MS4A6A,TRAM-3,1.6239927628125492,0.42403846153846153,0.960451064784517
MS4A4E,TRAM-3,1.250958255661933,0.5946762063141013,0.960451064784517
MS4A1,TRAM-3,2.6039206584250403,0.47492691750654403,0.960451064784517
MS4A8,TRAM-3,1.078002512001273,0.7495756086080859,0.960451064784517
CD6,TRAM-3,2.1363471377289542,0.1834398942925829,0.960451064784517
CD5,TRAM-3,2.818527833976861,0.13255963831664627,0.960451064784517
BEST1,TRAM-3,1.2234815207328948,0.5538461538461539,0.960451064784517
SCGB1A1,TRAM-3,5.344929920248978,0.07650563405322118,0.960451064784517
AHNAK,TRAM-3,1.5028883062292842,0.34711538461538466,0.960451064784517
PLAAT4,TRAM-3,2.991092331933701,0.06541329305598945,0.960451064784517
PLAAT2,TRAM-3,2.0616390657923858,0.4320952307517847,0.960451064784517
NEAT1,TRAM-3,0.876267758083272,0.6009615384615385,0.960451064784517
MALAT1,TRAM-3,1.6492318944402677,0.2615384615384616,0.960451064784517
CTSW,TRAM-3,3.8009460353728994,0.04023213296771609,0.960451064784517
CNIH2,TRAM-3,1.9529197971233072,0.29999283185531456,0.960451064784517
CD248,TRAM-3,0.2125446353801006,0.9290127047257105,0.9730863032642807
TBC1D10C,TRAM-3,2.620386041747654,0.11634615384615384,0.960451064784517
CARNS1,TRAM-3,4.42466620047662,0.10306545389149649,0.960451064784517
PTPRCAP,TRAM-3,2.712718047919529,0.45513749063907094,0.960451064784517
ACY3,TRAM-3,1.078002512001273,0.6771158415224914,0.960451064784517
LINC02754,TRAM-3,1.5384199147841258,0.5397339605273437,0.960451064784517
CCND1,TRAM-3,2.6708324898387725,0.15755751919258876,0.960451064784517
AP002387.2,TRAM-3,1.898042809636021,0.3131007438346073,0.960451064784517
FOLR2,TRAM-3,1.2941581367232236,0.6080440598558466,0.960451064784517
AP003717.4,TRAM-3,2.245342501032059,0.15879473972556457,0.960451064784517
RPS3,TRAM-3,1.2831077462359282,0.46538461538461534,0.960451064784517
GDPD5,TRAM-3,1.0184444079064598,0.7607563965973773,0.960451064784517
MYO7A,TRAM-3,-0.18531845556568838,0.3300615038906771,0.960451064784517
SYTL2,TRAM-3,1.548240885595153,0.4929550700851205,0.960451064784517
PRSS23,TRAM-3,-0.2872134594253493,1.0,1.0
AP000787.1,TRAM-3,1.9073993930184432,0.2523563728458532,0.960451064784517
SESN3,TRAM-3,2.3016765847830833,0.15985486514527847,0.960451064784517
BIRC3,TRAM-3,2.125332781932594,0.18362675181770627,0.960451064784517
MMP7,TRAM-3,-0.6374299206152919,0.31128406172353407,0.960451064784517
MMP10,TRAM-3,4.206355457973301,0.34751342121751694,0.960451064784517
MMP1,TRAM-3,3.4594316186372973,0.20620859101459565,0.960451064784517
MMP12,TRAM-3,5.114816491490875,0.33225950925399694,0.960451064784517
SLC35F2,TRAM-3,2.1154772174199357,0.3945703885112829,0.960451064784517
POU2AF1,TRAM-3,1.3714482307311608,0.6460969787697499,0.960451064784517
C11orf88,TRAM-3,1.615177113768164,0.5645499922143749,0.960451064784517
LAYN,TRAM-3,2.0616390657923858,0.49553835697995474,0.960451064784517
BCO2,TRAM-3,0.3492376859716728,0.6324271371136687,0.960451064784517
NCAM1,TRAM-3,2.0057136511943936,0.4125586272526063,0.960451064784517
ZBTB16,TRAM-3,-0.6923399587399532,0.954532601405108,0.982900476162627
CADM1,TRAM-3,3.0905210843103528,0.1226349809690139,0.960451064784517
APOA1,TRAM-3,-2.7771403090105964,0.15112902384991325,0.960451064784517
FXYD2,TRAM-3,-1.5526025185821926,0.73164922546547,0.960451064784517
IL10RA,TRAM-3,1.5442200168185498,0.38461538461538464,0.960451064784517
CD3E,TRAM-3,1.645229531183418,0.476338094602766,0.960451064784517
CD3D,TRAM-3,3.1964109389647497,0.06818718117873396,0.960451064784517
CD3G,TRAM-3,3.9917731099275904,0.04017106672147128,0.960451064784517
KMT2A,TRAM-3,1.9921063850210996,0.1774821209419406,0.960451064784517
TMEM25,TRAM-3,3.438461844790174,0.21877733448997683,0.960451064784517
CXCR5,TRAM-3,2.312738923432702,0.4154181325306515,0.960451064784517
BCL9L,TRAM-3,1.9546334381772228,0.19646790714162,0.960451064784517
MCAM,TRAM-3,2.3581104311940084,0.45355461505845396,0.960451064784517
FEZ1,TRAM-3,-1.0573331750659516,0.40607171971763745,0.960451064784517
GSEC,TRAM-3,0.6705055334541687,0.8274582822613225,0.960451064784517
ETS1,TRAM-3,1.8929507602176523,0.34127492280969474,0.960451064784517
IGSF9B,TRAM-3,-1.7420634618058848,0.012125656568264056,0.960451064784517
JAM3,TRAM-3,0.45962086177272826,0.8248115251061799,0.960451064784517
B3GAT1,TRAM-3,0.9652345818393233,0.7112794655011467,0.960451064784517
CACNA1C-AS1,TRAM-3,3.1338557467347905,0.25712813307168825,0.960451064784517
CRACR2A,TRAM-3,2.1980372372043417,0.1833679998914004,0.960451064784517
CCND2,TRAM-3,2.8379463818740747,0.08376052109452084,0.960451064784517
CD27,TRAM-3,4.193896874151855,0.17400740392358316,0.960451064784517
VAMP1,TRAM-3,0.2413579505044415,0.8343493972253306,0.960451064784517
LAG3,TRAM-3,2.05163073539531,0.3855395604923182,0.960451064784517
ENO2,TRAM-3,-0.5405683813627028,0.6547297156898477,0.960451064784517
C12orf57,TRAM-3,1.0610873869363422,0.5538461538461539,0.960451064784517
C1RL-AS1,TRAM-3,3.8168234750573045,0.052637814243936314,0.960451064784517
CLSTN3,TRAM-3,2.8460873165463183,0.15908746240490468,0.960451064784517
CD163,TRAM-3,0.09892989219203518,0.9538461538461541,0.982900476162627
CLEC4C,TRAM-3,0.7092206036833019,0.7494383054591964,0.960451064784517
SLC2A3,TRAM-3,1.6054733531460958,0.4361334097630126,0.960451064784517
KLRG1,TRAM-3,1.2204709626183827,0.45800262835426253,0.960451064784517
A2M,TRAM-3,0.789743354025082,0.9848450224024807,0.998564589163526
AC092821.3,TRAM-3,-0.05792408027220087,0.9696424088690025,0.9907015071609087
KLRB1,TRAM-3,1.1909743249578824,0.7872079271829067,0.960451064784517
AC010186.3,TRAM-3,0.26266500497634376,0.8473347952290292,0.960451064784517
CLEC2D,TRAM-3,0.5266627028929725,0.9848332510300152,0.998564589163526
CD69,TRAM-3,3.0140912504478212,0.14357086139156472,0.960451064784517
KLRF1,TRAM-3,0.38187063534364446,0.7002272765982884,0.960451064784517
KLRF2,TRAM-3,0.2125446353801006,0.9290127047257105,0.9730863032642807
CLEC9A,TRAM-3,3.7591220078183736,0.1944604980152137,0.960451064784517
KLRD1,TRAM-3,1.7296477161174866,0.5003051647389093,0.960451064784517
AC022075.1,TRAM-3,0.6705055334541687,0.857760140452509,0.9680998828690646
KLRK1,TRAM-3,1.8713430169294216,0.6977671615925889,0.960451064784517
KLRC4,TRAM-3,3.234608371046087,0.39790710283467345,0.960451064784517
KLRC3,TRAM-3,1.078002512001273,0.7495756086080859,0.960451064784517
KLRC2,TRAM-3,2.8138829650551016,0.39690418272373995,0.960451064784517
KLRC1,TRAM-3,2.9971346663056107,0.3470222353704481,0.960451064784517
LINC02446,TRAM-3,4.142957953842043,0.2594896374291058,0.960451064784517
STYK1,TRAM-3,0.7092206036833019,0.7494383054591964,0.960451064784517
DUSP16,TRAM-3,1.7819185887743583,0.2960844533418683,0.960451064784517
CDKN1B,TRAM-3,1.7413312459137222,0.2789641887554183,0.960451064784517
AC008115.3,TRAM-3,1.0814974144877485,0.49245549017335233,0.960451064784517
APOLD1,TRAM-3,1.5797050340945467,0.4785999116941707,0.960451064784517
GPRC5A,TRAM-3,1.2801079191927351,0.6460845179444324,0.960451064784517
EMP1,TRAM-3,-0.9723238691114349,0.9848446911895995,0.998564589163526
AC092112.1,TRAM-3,2.265894059973034,0.3961740125377856,0.960451064784517
ATF7IP,TRAM-3,1.943335192421411,0.19000613979155812,0.960451064784517
PLEKHA5,TRAM-3,2.281899716203297,0.2958943145821349,0.960451064784517
ST8SIA1,TRAM-3,-0.5233234349287704,0.47937748139581293,0.960451064784517
RESF1,TRAM-3,2.0505962923945296,0.20316936483641934,0.960451064784517
AC016957.2,TRAM-3,2.261352280554193,0.1705511559654841,0.960451064784517
BICD1,TRAM-3,1.4969059165767433,0.32315076481333627,0.960451064784517
KIF21A,TRAM-3,-0.004410566079313681,0.9220456693896648,0.9730863032642807
ABCD2,TRAM-3,2.5657518967553212,0.4540564151071891,0.960451064784517
NELL2,TRAM-3,2.747233929620033,0.47516094794025276,0.960451064784517
SLC38A1,TRAM-3,5.141012309527073,0.12952438707037695,0.960451064784517
AC025031.3,TRAM-3,0.39775950784700825,0.8489359988805478,0.960451064784517
SLC38A2,TRAM-3,1.723096176575849,0.29618474679994666,0.960451064784517
PCED1B-AS1,TRAM-3,2.576689100355618,0.07732738434766724,0.960451064784517
LINC02416,TRAM-3,0.39775950784700825,0.8489359988805478,0.960451064784517
CCDC65,TRAM-3,2.6039206584250403,0.2969106380352281,0.960451064784517
FKBP11,TRAM-3,2.173048514595066,0.11930045785861328,0.960451064784517
WNT1,TRAM-3,0.8428990389152711,0.7111380838024175,0.960451064784517
TUBA1A,TRAM-3,1.7255573026033038,0.4033124267180611,0.960451064784517
AQP5,TRAM-3,0.7092206036833019,0.7494383054591964,0.960451064784517
POU6F1,TRAM-3,-2.6348877260528383,0.21344070136137794,0.960451064784517
SMAGP,TRAM-3,1.2044935153088911,0.48905807335159523,0.960451064784517
GRASP,TRAM-3,-0.8279925978101627,0.4930025730879982,0.960451064784517
NR4A1,TRAM-3,0.6953040078783871,0.8196784892768305,0.960451064784517
KRT7,TRAM-3,0.8744691179161412,0.7736853004640544,0.960451064784517
KRT86,TRAM-3,1.2801079191927351,0.6169667038066502,0.960451064784517
KRT81,TRAM-3,0.5618788876081148,0.7938709848985264,0.960451064784517
KRT5,TRAM-3,1.3714482307311608,0.6460969787697499,0.960451064784517
IGFBP6,TRAM-3,2.4447848426728958,0.4154267358492385,0.960451064784517
ITGB7,TRAM-3,4.169071023608045,0.04608486103630029,0.960451064784517
RARG,TRAM-3,1.3048958867114415,0.5428415995433086,0.960451064784517
MUCL1,TRAM-3,-2.891482050744687,0.21626010890836356,0.960451064784517
TESPA1,TRAM-3,0.7344652555145581,0.8565342254861221,0.9669013581210371
METTL7B,TRAM-3,-2.0623965371378676,0.28890949931747256,0.960451064784517
ITGA7,TRAM-3,-0.14341675918637814,0.876111720234251,0.9730863032642807
GDF11,TRAM-3,0.2658006967605192,1.0,1.0
MMP19,TRAM-3,-0.6077270267167209,0.9696978286678433,0.9907015071609087
DGKA,TRAM-3,0.5986290478076923,0.7902876741229966,0.960451064784517
NXPH4,TRAM-3,0.8428990389152711,0.7111380838024175,0.960451064784517
ARHGAP9,TRAM-3,1.6217964073921722,0.27893266895724034,0.960451064784517
DDIT3,TRAM-3,1.577339722029622,0.3619190300152607,0.960451064784517
DTX3,TRAM-3,1.823619976420388,0.5176396764482007,0.960451064784517
MARCH9,TRAM-3,1.2151128663730515,0.6759860203832408,0.960451064784517
SLC16A7,TRAM-3,1.3667469252877635,0.4244581141226461,0.960451064784517
HELB,TRAM-3,1.4551723124106564,0.40326617537945564,0.960451064784517
IFNG-AS1,TRAM-3,1.2801079191927351,0.7495756086080859,0.960451064784517
IFNG,TRAM-3,2.5657518967553212,0.43418841317217927,0.960451064784517
AC090061.1,TRAM-3,1.1667409457669757,0.4286814388621154,0.960451064784517
MDM2,TRAM-3,1.1766401100454775,0.47043830074151893,0.960451064784517
AC020656.2,TRAM-3,1.423065873034778,0.5396670643366244,0.960451064784517
LYZ,TRAM-3,2.6207345309968533,0.1884615384615385,0.960451064784517
AC020656.1,TRAM-3,2.4233267309835256,0.26244769778627197,0.960451064784517
RAB3IP,TRAM-3,1.2794833217975394,0.39253377823487523,0.960451064784517
KCNMB4,TRAM-3,-1.1276141965843478,0.202836480501705,0.960451064784517
PHLDA1,TRAM-3,-0.2324848001671957,0.7757077257638284,0.960451064784517
PAWR,TRAM-3,2.64110557875869,0.3274227853939905,0.960451064784517
LRRIQ1,TRAM-3,1.4573483041368083,0.6173456108255263,0.960451064784517
NTS,TRAM-3,1.9475325801058643,0.49550924418765807,0.960451064784517
DUSP6,TRAM-3,2.1523599872303807,0.12393017287114218,0.960451064784517
LINC01619,TRAM-3,0.0611402948139042,0.26181832973583197,0.960451064784517
BTG1,TRAM-3,1.2636868280947615,0.5307923967066079,0.960451064784517
AC025164.1,TRAM-3,1.2881630052388287,0.41403889217388234,0.960451064784517
LINC02397,TRAM-3,1.823619976420388,0.5650370881990114,0.960451064784517
PLXNC1,TRAM-3,-0.20481754833961224,1.0,1.0
USP44,TRAM-3,0.049243519019849344,0.7374913210974421,0.960451064784517
ANKS1B,TRAM-3,1.823619976420388,0.5405693285418871,0.960451064784517
PMCH,TRAM-3,2.0616390657923858,0.49510114096445823,0.960451064784517
IGF1,TRAM-3,3.1681113872272566,0.5817230358473549,0.960451064784517
C12orf42,TRAM-3,0.5618788876081148,0.8489542185262681,0.960451064784517
EID3,TRAM-3,1.7259996346213415,0.19629179711749456,0.960451064784517
C12orf75,TRAM-3,3.617044680424931,0.28693070716932023,0.960451064784517
BTBD11,TRAM-3,1.615177113768164,0.5901299862214262,0.960451064784517
TPCN1,TRAM-3,0.3573047631720663,0.6749825932943,0.960451064784517
SDS,TRAM-3,1.4211584038396363,0.6457821354395896,0.960451064784517
TESC,TRAM-3,-0.7110979061915637,0.7062094500617715,0.960451064784517
BICDL1,TRAM-3,2.019899557437705,0.4532615944708803,0.960451064784517
PXN,TRAM-3,-0.2591530314874659,0.5429387894299025,0.960451064784517
MORN3,TRAM-3,1.7313934378140847,0.18800106202770284,0.960451064784517
RHOF,TRAM-3,1.6744648908308686,0.22402363585629825,0.960451064784517
BCL7A,TRAM-3,-0.5792488495267623,0.39629520545831864,0.960451064784517
